,start_learning_rate,width,depth,l2_weight,train_loss,val_loss,train_acc,val_acc
52,0.0001,1024.0,3.0,1e-05,0.305945485830307,1.1139299869537354,0.9118055701255798,0.6962962746620178
53,0.0001,1024.0,3.0,0.0001,0.4172247052192688,1.123582124710083,0.8980092406272888,0.6933333277702332
54,0.001,256.0,1.0,0.0,1.052314281463623,1.2696717977523804,0.6303703784942627,0.5581481456756592
55,0.001,256.0,1.0,1e-05,1.0773345232009888,1.287328839302063,0.6256944537162781,0.5707407593727112
56,0.001,256.0,1.0,0.0001,1.1430654525756836,1.307531476020813,0.6074073910713196,0.5574073791503906
57,0.001,256.0,2.0,0.0,0.6838282942771912,1.0057573318481445,0.7581944465637207,0.6655555367469788
58,0.001,256.0,2.0,1e-05,0.7972602844238281,1.0568835735321045,0.7157407402992249,0.6433333158493042
59,0.001,256.0,2.0,0.0001,0.770018994808197,1.0494815111160278,0.7386574149131775,0.665925920009613
60,0.001,256.0,3.0,0.0,0.4850112199783325,1.1302181482315063,0.8297685384750366,0.6640740633010864
61,0.001,256.0,3.0,1e-05,0.5271598696708679,1.0886675119400024,0.8208333253860474,0.6655555367469788
62,0.001,256.0,3.0,0.0001,0.7303643822669983,1.0615721940994263,0.7519907355308533,0.6596296429634094
63,0.001,512.0,1.0,0.0,0.9932411313056946,1.2292592525482178,0.6459722518920898,0.5707407593727112
64,0.001,512.0,1.0,1e-05,1.0325828790664673,1.2767786979675293,0.6395833492279053,0.5707407593727112
65,0.001,512.0,1.0,0.0001,1.055567979812622,1.277800440788269,0.648472249507904,0.5833333134651184
66,0.001,512.0,2.0,0.0,0.6937196850776672,1.032371997833252,0.7506481409072876,0.6607407331466675
67,0.001,512.0,2.0,1e-05,0.7512837052345276,1.0513131618499756,0.7310185432434082,0.6499999761581421
68,0.001,512.0,2.0,0.0001,0.815523624420166,1.0694003105163574,0.7194444537162781,0.6455555558204651
69,0.001,512.0,3.0,0.0,0.48073509335517883,1.170067548751831,0.8303240537643433,0.6655555367469788
70,0.001,512.0,3.0,1e-05,0.5127646327018738,1.0970808267593384,0.825092613697052,0.6677777767181396
71,0.001,512.0,3.0,0.0001,0.719170868396759,1.0355592966079712,0.7575926184654236,0.6685185432434082
72,0.001,1024.0,1.0,0.0,0.9702913165092468,1.2372783422470093,0.6565277576446533,0.5737037062644958
73,0.001,1024.0,1.0,1e-05,0.9810979962348938,1.2340365648269653,0.6609722375869751,0.5825926065444946
74,0.001,1024.0,1.0,0.0001,1.1092627048492432,1.289401888847351,0.6314814686775208,0.571481466293335
75,0.001,1024.0,2.0,0.0,0.6467733979225159,1.0260921716690063,0.770370364189148,0.6603703498840332
76,0.001,1024.0,2.0,1e-05,0.8479335904121399,1.0817228555679321,0.694351851940155,0.6388888955116272
77,0.001,1024.0,2.0,0.0001,0.8118270635604858,1.0762132406234741,0.7206481695175171,0.6503703594207764
78,0.001,1024.0,3.0,0.0,0.5313534140586853,1.133812427520752,0.8090277910232544,0.6592592597007751
79,0.001,1024.0,3.0,1e-05,0.6257375478744507,1.08364999294281,0.7787963151931763,0.6544444561004639
80,0.001,1024.0,3.0,0.0001,0.724617600440979,1.0281838178634644,0.7569444179534912,0.6688888669013977
